,datetime,text,cleanTweet,emotion
501,2023-01-02 20:07:27,b'8395 hari sudah di muka bumi alhamdulilah di kasih kesehatan \xf0\x9f\x99\x8f',hari muka bumi alhamdulilah kasih sehat,2
502,2023-01-02 20:05:39,b'Jual Alat Kesehatan  Narimbang #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat narimbang,0
503,2023-01-02 20:04:03,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cikidang#GrosirAlatKesehatanTerlengkapCikidang https://t.co/UKd4orsaAW'",grosir alat sehat lengkap,0
504,2023-01-02 20:01:57,b'Harapan 2023 adalah Diberikan kesehatan dan Panjang umur khususnya untuk orang yang aku sayang\xf0\x9f\x98\x87 Serta dijadikan pribadi yg selalu bersyukur dan selalu inget Allah. Aamiin',harap beri sehat panjang umur khusus orang aku jadi pribadi selalu syukur selalu inget allah aamiin,2
505,2023-01-02 20:00:39,b'Jangan lupa makan and jaga kesehatan dan selalu berdoa ya chibi :D cherrybelleindo',jangan lupa makan and jaga sehat selalu doa chibi cherrybelleindo,2
506,2023-01-02 20:00:02,b'Jual Alat Kesehatan  Jambu #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat jambu,0
507,2023-01-02 19:59:55,b'Kantor BPJS Kesehatan Cabang Medan Terbakar\xc2\xa0 - Media Semesta24 https://t.co/2PQjoaMjS5 https://t.co/qP0RFK15NV',kantor bpjs sehat cabang medan media semesta24,2
508,2023-01-02 19:57:32,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cikembar#GrosirAlatKesehatanTerlengkapCikembar https://t.co/zabNN1MGMX'",grosir alat sehat lengkap,0
509,2023-01-02 19:55:48,"b'@AREAJULID Meluruskan aja, kalau bilang hukum melarang, aturan ijinnya ada di UU kesehatan pasal 75.\nKalau bilang negara asal bikin aturan ""40hari/6minggu"", semua dasarnya ada dari segi medis dan agama,cari tahulah dulu sebelum komen. Dan semoga tidak terjadi lg kelakuan bejad seperti ini'",lurus aja kalau bilang hukum larang atur ijinnya uu sehat pasal bilang negara asal bikin atur semua dasar segi medis tahu dulu komen moga jadi lg laku bejad,2
510,2023-01-02 19:55:11,b'@roseeearmp Jaga kesehatan kak ros',jaga sehat kak ros,2
511,2023-01-02 19:54:25,b'Jual Alat Kesehatan  Conggeang Wetan #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat conggeang wetan,0
512,2023-01-02 19:53:58,"b'COD Depok dan sekitarnya untuk Paket Kecantikan, Penambah dan Pengurang Berat Badan, Peninggi Badan dan Paket Kesehatan'",cod depok sekitar paket cantik tambah kurang berat badan tinggi badan paket sehat,2
513,2023-01-02 19:53:57,"b'@luckyypersonaa Gumawoo ka\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c Semoga kakak selalu diberikan kesehatan,kesuksesan,kebahagiaan,semoga hari harinya lancar tanpa gangguan,semoga tahun ini menjadi tahun penuh kebahagiaan dan hal2 baik untukmu aamiin\xf0\x9f\x92\x9c\xf0\x9f\x92\x9c\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x89'",gumawoo moga kakak selalu beri hari hari lancar tahun jadi tahun penuh bahagia hal2 baik untuk,2
514,2023-01-02 19:52:48,"b'RT @rainfing: Buat para kth kesayangan gua, happiest bday, semoga kalian dilimpahi kebahagiaan dan kesehatan. Semangat project veautifulnya\xe2\x80\xa6'",buat kth sayang gua happiest bday moga kalian limpah bahagia sehat semangat project,2
515,2023-01-02 19:51:02,b'Kementerian Kesehatan Malaysia (KKM) mendeteksi dua varian utama COVID-19 yang sedang merebak di China juga ada di negara tersebut. https://t.co/5uzh34rO9B',menteri sehat malaysia deteksi varian utama sedang rebak china negara sebut,2
516,2023-01-02 19:51:01,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cikakak#GrosirAlatKesehatanTerlengkapCikakak https://t.co/cOtQOKlLht'",grosir alat sehat lengkap,0
517,2023-01-02 19:49:55,"b'Meski sudah tak muda lagi, Bunda bisa memiliki kulit yang sehat dan kencang, lho. Yuk simak 5 tips perawatan kulit agar tampak lebih muda. https://t.co/23NZo1MwQm'",meski muda bunda milik kulit sehat kencang lho yuk simak tips awat kulit tampak lebih muda,2
518,2023-01-02 19:48:47,b'Jual Alat Kesehatan  Conggeang Kulon #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat conggeang kulon,1
519,2023-01-02 19:46:16,b'#Scorpio #Kesehatan: Jangan lupa untuk minum air putih yang banyak karena Anda sering duduk daripada jalannya',jangan lupa minum air putih banyak sering duduk jalan,2
520,2023-01-02 19:45:29,"b'#KALSIUM #NHCP Mengandung Zymolitic Bone Calcium Powder (AA-Ca), Vitamin A,D,B1,B2, Protein, Asam Amino, dan Mikro Nutrient #kesehatan'",kandung zymolitic bone calcium powder vitamin protein asam amino mikro nutrient,2
521,2023-01-02 19:45:28,b'C_MichelleJKT48 Hai Michelle Dapat Salam For FantasticOF48 Jaga Kesehatan ya :D ^^ Arigato #22',hai michelle salam for fantasticof48 jaga sehat arigato,2
522,2023-01-02 19:44:28,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Ciemas#GrosirAlatKesehatanTerlengkapCiemas https://t.co/73CwFVzsbr'",grosir alat sehat lengkap,0
523,2023-01-02 19:43:11,b'Jual Alat Kesehatan  Cipamekar #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cipamekar,0
524,2023-01-02 19:42:10,b'ada asuransi kesehatan buat hewan gak si \xf0\x9f\x98\xad',asuransi sehat buat hewan si,2
525,2023-01-02 19:41:43,"b'Assalamualaikum wr.wb. \n\nHappy Anniversary yang ke 4 tahun Kakak2 Ralova Musi Rawas Utara \xe2\x9d\xa4\xef\xb8\x8f\nSemoga di Usia 48 bulan ini, kita Makin kompak, kita selalu diberikan kesehatan untuk tetap mensupport dan mendoakan yang terbaik untuk idola kita @lida_rara06 \xe2\x9d\xa4 https://t.co/19KJYIcvxR'",assalamualaikum anniversary tahun kakak2 ralova mus rawas utara usia bulan makin kompak selalu beri sehat tetap mensupport doa baik idola,2
526,2023-01-02 19:39:26,b'Di tahun 2023: 1.Kesehatan: insya Allah ada Allah bersama kita. 2. Hati: Sudah di dempul setebal plamor lalu pake cat baru. 3. Mental: Sudah di pasang tameng anti baja. 4. Logika atau fikiran: sudah di upgrade dan unistal akhirnya pake memory tak terbatas. 5. Perasaan:B ajalah\xf0\x9f\x98\x81',tahun insya allah allah sama dempul setebal plamor lalu pake cat baru pasang tameng anti baja logika upgrade unistal akhir pake memory batas,1
527,2023-01-02 19:37:57,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cidadap#GrosirAlatKesehatanTerlengkapCidadap https://t.co/sHx4H4KTwV'",grosir alat sehat lengkap,0
528,2023-01-02 19:37:51,"b'RT @afrkml: 2023, new lifestyle.\nKalau emg sibuk banget, drpd begadang buat kerja, lebih baik tidur lebih awal dan bangun lebih awal pula u\xe2\x80\xa6'",new emg sibuk banget drpd begadang buat kerja lebih baik tidur lebih awal bangun lebih awal,2
529,2023-01-02 19:37:35,b'Jual Alat Kesehatan  Cibubuan #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cibubuan,0
530,2023-01-02 19:36:16,"b'Gak banyak nuntut tahun 2023 ini,  masih sama harapkan ditahun 2022\n\nKesehatan keluarga, rezekinya lancar, Ibadah ditingkatkan, yg Kagak penting tak perlu dipikirkan, meninggal masuk surga. Amin'",banyak nuntut tahun sama harap tahun keluarga rezeki lancar ibadah tingkat kagak penting perlu pikir tinggal masuk surga amin,2
531,2023-01-02 19:34:43,b'@dumbdeldore jaga kesehatan ygy \xf0\x9f\xa5\xb9',jaga sehat ygy,2
532,2023-01-02 19:34:04,b'5 Goals yang Harus Kamu Capai di Tahun 2023 Ini Agas Cepat Meraih Kesuksesan.\n\nSurabaya (https://t.co/ksziGGp1k3) \xe2\x80\x93 Setiap orang tentu sebisa mungkin harus dapat tumbuh dan berkembang\xe2\x80\xa6 https://t.co/Xq9b0g5ycO #Ragam #karir #kesehatan #sukses #tahun2023 via @beritajatimcom',goals kamu capai tahun agas cepat raih orang bisa mungkin tumbuh via,2
533,2023-01-02 19:33:40,b'Jely gamat adalah makanan kesehatan alami dari ekstrak teripang Sticophus hermanii.#salingfollow #socialmedia #srudukfollow',jely gamat makan sehat alami ekstrak teripang sticophus,2
534,2023-01-02 19:32:15,"b'@SUKISUKICV @Jinseokx_ @fegihrn_ @AREAJULID Ngaji dulu yang bener mbak, dalam Islam kalo korban perkosaan hukumnya boleh aborsi sebelum ruh ditiupkan.. bukan hanyak korban perkosaan, kita kita yang sehat aja boleh aborsi kalo itu membahayakan kesehatan ibu, disini adalah masalah kesehatan.. dosa dosa aja'",ngaji dulu bener mbak islam kalo korban perkosa hukum aborsi ruh tiup bukan hanyak korban perkosa sehat aja aborsi kalo bahaya sehat ibu sini masalah sehat dosa dosa aja,2
535,2023-01-02 19:32:04,b'@SUKISUKICV @fegihrn_ @AREAJULID Meluruskan ya bang aborsi diijinkan atas dasar indikasi medis dan atau korban pemerkosaan berdasarkan UU kesehatan pasal 75 ayat 2.\nJadi gak ada alasan aborsi dilarang karna hukum untuk 2 pengecualian tersebut.',lurus bang aborsi diijinkan atas dasar indikasi medis korban perkosa dasar uu sehat pasal ayat alas aborsi larang karna hukum kecuali sebut,2
536,2023-01-02 19:31:57,b'Jual Alat Kesehatan  Cibeureuyeuh #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cibeureuyeuh,0
537,2023-01-02 19:31:25,b'Ka Angel_ChiBi jaga Kesehatan yahh . ;)',ka jaga sehat yahh,2
538,2023-01-02 19:31:24,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cicurug#GrosirAlatKesehatanTerlengkapCicurug https://t.co/12zFsDSxFs'",grosir alat sehat lengkap,0
539,2023-01-02 19:30:19,"b'@bulefamilia88 Aamin..terima kasih ncu..\nJaga kesehatan dan semoga ncu sukses besar di tahun 2023,Aamin\xf0\x9f\x99\x8f\xf0\x9f\x99\x82'",kasih sehat moga ncu sukses besar tahun,2
540,2023-01-02 19:29:27,b'Cce CherlyChiBi Jaga kesehatan tuhan jesus memberkatimu *Goodbless',cce cherlychibi jaga sehat tuhan jesus berkat,2
541,2023-01-02 19:29:11,b'@maujadipohon imbas curah hujan tinggi yang terjadi di wilayah Daerah Operasi 4 Semarang. Stay safe dan selalu jaga kesehatan ya Kak.|2',imbas curah hujan tinggi jadi wilayah daerah operasi semarang stay safe selalu jaga sehat,2
542,2023-01-02 19:26:19,b'Jual Alat Kesehatan  Cacaban #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat cacaban,0
543,2023-01-02 19:24:52,"b'RT @almosthelsinki: @collegemenfess Kalo bidang lo yg perkembangannya apa2 pesat, mungkin kek ekonomi/kesehatan, ya emg lazim gitu kan bisj\xe2\x80\xa6'",kalo bidang lo kembang apa2 pesat mungkin kek emg lazim gitu,2
544,2023-01-02 19:24:51,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cicantayan#GrosirAlatKesehatanTerlengkapCicantayan https://t.co/hZylCMTU68'",grosir alat sehat lengkap,0
545,2023-01-02 19:22:03,"b'RT @wahananewsdotco: Wajib Tahu, Ini 4 Penyebab Pingsan https://t.co/MSHcxf0I21 #Pingsan #PenyebabPingsan #MasalahJantung #Saraf'",wajib tahu sebab pingsan,2
546,2023-01-02 19:21:32,"b'Wajib Tahu, Ini 4 Penyebab Pingsan https://t.co/MSHcxf0I21 #Pingsan #PenyebabPingsan #MasalahJantung #Saraf'",wajib tahu sebab pingsan,2
547,2023-01-02 19:21:03,b'Maksudnya apa vaksinasi setiap 6 bulan???\n\nhttps://t.co/d5Cy9luGWy https://t.co/7IokRub3XR',maksud apa vaksinasi,1
548,2023-01-02 19:20:52,b'@The_RedsIndo Udahlah Tri tidur nggak baik untuk kesehatan',udahlah tri tidur baik sehat,2
549,2023-01-02 19:20:43,b'Jual Alat Kesehatan  Babakan Asem #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat babakan asem,0
550,2023-01-02 19:20:36,"b'semoga dilancarkan rezekinya, dikasih kesehatan selalu dan sukses trs deh buat mas dan pekerja keras lainnya\xf0\x9f\xab\xa1\xf0\x9f\x8c\xbb'",moga lancar rezeki kasih sehat selalu sukses trs deh buat mas kerja keras,2
551,2023-01-02 19:19:41,"b'RT @MaharaniLinda79: Dan kesehatan sy pun sering drop, sering pusing mnggigit tanpa sebab, sesak nafas \n\n#KarmaReinkarnasi #MisteriSemesta\xe2\x80\xa6'",sehat sy sering drop sering pusing mnggigit sesak nafas,2
552,2023-01-02 19:18:43,"b'@tanyakanrl kasian, semoga kamu dan bayi mu diberi kesehatan. semoga persalinan nya juga lancar, aamiin'",kasi moga kamu bayi mu beri sehat moga salin nya lancar aamiin,1
553,2023-01-02 19:18:33,"b'Diantara khasiat Soya Uswah: Meningkatkan Kesehatan Lambung, Meningkatkan daya tahan tubuh, Melancarkan peredaran darah. #pengobatanlambung'",antara khasiat soya tingkat sehat lambung tingkat daya tahan tubuh lancar edar darah,2
554,2023-01-02 19:18:16,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Cibadak#GrosirAlatKesehatanTerlengkapCibadak https://t.co/WIBfluZuYi'",grosir alat sehat lengkap,0
555,2023-01-02 19:17:56,b'@susipudjiastuti jaga kesehatan bu',jaga sehat bu,2
556,2023-01-02 19:15:28,b'Zat Seng/ Zinc Sangat dibutuhkan dalam Masa Pertumbuhan Anak-anak dan Remaja #kesehatan',zat zinc sangat butuh masa tumbuh remaja,2
557,2023-01-02 19:15:24,b'C_MichelleJKT48 Hai Michelle Dapat Salam For FantasticOF48 Jaga Kesehatan ya :D ^^ Arigato #21',hai michelle salam for fantasticof48 jaga sehat arigato,2
558,2023-01-02 19:15:23,b'Pilihan Anda awal aset kesehatan kulit jangka panjang. Cerdas dan bijak jangan asal pake prodak. Yuk beralih dg yg aman  BPOM dear 7F037791',pilih awal aset sehat kulit jangka panjang cerdas bijak jangan asal pake prodak yuk alih aman bpom dear,2
559,2023-01-02 19:15:06,b'Jual Alat Kesehatan  Sundamekar #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat sundamekar,0
560,2023-01-02 19:14:48,"b'@The_RedsIndo Tidur bg,ingat kesehatan\nWkwkwkwkkwkwkwk 3-1'",tidur,2
561,2023-01-02 19:14:16,b'RT @TelkomJabar: Semoga di tahun 2023 ini menjadi tahun yang berkah dan semoga kita selalu diberikan kesehatan agar terap produktif \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\n\n#Ne\xe2\x80\xa6',moga tahun jadi tahun berkah moga selalu beri sehat terap produktif,1
562,2023-01-02 19:13:39,"b'Kalau PPKM di cabut artinya hidup Normal, Kalau Darurat sama dengan PPKM. \n\nPPKM = tidak ada pembatasan lagi, kalau ada pembatasan dan Mandatory,  berarti gak iklas cabut PPKM\n\nhttps://t.co/wawyJR7P0h'",kalau ppkm cabut arti hidup normal kalau darurat sama ppkm batas kalau batas mandatory arti iklas cabut,2
563,2023-01-02 19:13:26,"b'@urlovesf thanks for the GA kak\xf0\x9f\x92\x97 semoga kaka selalu diberikan kesehatan, lancar rezekinya, dimudahkan urusan yg lagi dijalanin, dan juga bahagia terusss\xf0\x9f\x99\x8c\xf0\x9f\xab\xb6\xf0\x9f\xab\xb6\xf0\x9f\xab\xb6'",thanks for the ga moga kaka selalu beri sehat lancar rezeki mudah urus dijalanin bahagia,1
564,2023-01-02 19:13:14,"b'Di usiaku saat ini, aku mulai membatasi pertemanan dari orang dan lingkungan yang tidak menyenangkan demi kehidupan dan kesehatan mental yang lebih aman.'",usia aku mulai batas teman orang lingkung senang hidup sehat mental lebih aman,2
565,2023-01-02 19:11:43,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Ciambar#GrosirAlatKesehatanTerlengkapCiambar https://t.co/ZRomLJOvS7'",grosir alat sehat lengkap,0
566,2023-01-02 19:11:37,"b'@nctylenol selamat ulang tahun kak, semoga dilancarkan rezekinya, diberikan kesehatan, dan impiannya dapat tercapai. aamiin\xf0\x9f\xa5\xb0'",selamat ulang tahun kak moga lancar rezeki beri sehat impi capai,1
567,2023-01-02 19:09:56,"b'Jika diberikan kesehatan, kehidupan tentu juga menjadi lebih mudah dan menyenangkan'",beri sehat hidup jadi lebih mudah senang,1
568,2023-01-02 19:09:39,b'@bundaelsala Klw ngantuk tidur jangan dipaksakan kesehatan yang di utamakan.',klw ngantuk tidur jangan paksa sehat utama,2
569,2023-01-02 19:09:27,b'Jual Alat Kesehatan  Situmekar #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat situmekar,0
570,2023-01-02 19:09:17,"b'@TXT_members Senang juga kamu update Gyu \xf0\x9f\x98\x86, astaga malam banget sayang. Jaga kesehatan ya, semoga bahagia selalu juga \xf0\x9f\x92\x99\xf0\x9f\x92\x99'",senang kamu update gyu astaga malam banget sayang jaga sehat moga bahagia selalu,2
571,2023-01-02 19:09:15,"b'Dalam menuntut ilmu hendaklah diniatkan untuk mensyukuri atas kenikmatan akal dan kesehatan badan,bukan untuk mencari popularitas dan harta...#rajaBot'",tuntut ilmu hendak niat syukur atas nikmat akal sehat cari popularitas,2
572,2023-01-02 19:08:03,b'RT @wahananewsdotco: Simak 9 Ciri-Ciri Asam Lambung Naik https://t.co/UBNU6IzA5O #AsamLambungNaik #CiriCiriAsamLambungNaik #Mual #Cegukan',simak asam lambung naik,1
573,2023-01-02 19:07:33,b'Simak 9 Ciri-Ciri Asam Lambung Naik https://t.co/UBNU6IzA5O #AsamLambungNaik #CiriCiriAsamLambungNaik #Mual #Cegukan',simak asam lambung naik,1
574,2023-01-02 19:07:14,b'INI ALASAN KENAPA FRUTABLEND BOOMING PRODUK KESEHATAN TERFENOMENAL VERSI ON THE SPOT T7 ORDR BBM 5E1AB6C7 WA 082337878601 https://t.co/OoiHyo8FX3',alas frutablend booming produk sehat fenomenal versi on the spot t7 ordr bbm wa,2
575,2023-01-02 19:06:38,b'SENYUM+TAWA namabah kesehatan.\nTersenyum dan tertawalah sebelum kesedihan menghampiri :)',namabah tertawa sedih hampir,2
576,2023-01-02 19:06:24,b'Jaga kesehatan pikiran dari serbuan informasi. pilah dan pilih sumber berita yg layak dipercaya',jaga sehat pikir serbu informasi pilah pilih sumber berita layak percaya,2
577,2023-01-02 19:05:56,b'Jerman adalah negara Eropa pertama yang menciptakan sistem asuransi kesehatan bagi para pekerjanya pada 1888.',jerman negara eropa pertama cipta sistem asuransi sehat kerja,2
578,2023-01-02 19:05:14,"b'Tuhan berilah kesehatan pada kami, agar kami bisa mengejar cita\xc2\xb2 kami dan agar kami masih bisa menjalakan perintah-MU'",tuhan ilah sehat kejar jala,2
579,2023-01-02 19:05:11,"b'0811-3753-55 (TERLARIS), Grosir Alat Kesehatan Terlengkap Bojong Genteng#GrosirAlatKesehatanTerlengkapBojongGenteng https://t.co/klABFA13gs'",grosir alat sehat lengkap bojong,2
580,2023-01-02 19:03:51,b'Jual Alat Kesehatan  Pajagan #AlatKesehatan  #perbaikanalatkesehatan #furniturkesehatan',jual alat sehat pajagan,0
581,2023-01-02 19:02:57,b'hi setelah sekian lama akhirnya aku open secreto lagi barangkali ada yang mau nanya atau ngasih feedback au secara anonimus \xf0\x9f\x98\x81 yang mau konsultasi kesehatan secara anon bayar goceng ga mau tau wkwkwk https://t.co/eKFBB8MeJr fyi aku selesaiin yoonmin promise baru lanjut froggie ya',hi sekian lama akhir aku open secreto barangkali mau nanya ngasih feedback au anonimus mau konsultasi sehat anon bayar goceng ga mau tau wkwkwk fyi aku selesaiin yoonmin promise baru lanjut froggie,2
582,2023-01-02 19:02:56,"b'02:02 \n\nBerkah, Rejeki , kesehatan, kebahagiaan, selalu datang kepadaku dan anak2ku.. \n\nAamiin \xf0\x9f\xa4\xb2\xf0\x9f\x8f\xbb\xf0\x9f\x92\x9c'",rejeki sehat bahagia selalu datang kepada anak2ku,2
583,2023-01-02 19:01:48,"b'Ternyata menangis ada manfaatnya bagi kesehatan, Percaya KG?.. #indoescrowdotcom'",nyata menang manfaat sehat percaya kg,2
584,2023-01-02 19:01:45,b'Ka FellyChiBi jaga kesehatan yahh.. ;)',ka fellychibi jaga sehat yahh,2
585,2023-01-02 19:01:21,"b'#Taurus #Kesehatan: Capek fisik jangan dianggap enteng, usahakan untuk ada waktu beristirahat.'",capek fisik jangan anggap enteng usaha waktu istirahat,2
586,2023-01-02 19:01:08,b'@Askrlfess Sanggup bgt tp gabaik buat kesehatan',sanggup bgt tp gabaik buat sehat,2
587,2023-01-02 19:00:03,"b'@thatgfjongseong Guru lo cuek bgt dah \xf0\x9f\x98\x94, btw semangat teruss yaa lin! konsultasi ke psikolog bkn berarti lo gak waras malah lo sadar akan kesehatan mental itu penting, berarti lo sayang sama diri lo dan nolong diri lo sendiri, jangan ragu"" gedor dm gw klo lo butuh pendengar okay? \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/4b4DXnYQN1'",guru lo cuek bgt dah btw semangat teruss yaa konsultasi psikolog arti lo waras malah lo sadar sehat mental penting arti lo sayang sama diri lo nolong diri lo sendiri jangan ragu gedor dm gw klo lo butuh dengar okay,2
588,2023-01-02 18:59:58,"b'@tanyakanrl Anjrot baru aja gua makan ini kol goreng, enak bet peuhh  \xf0\x9f\x98\x8c jangan banyak banyak gak baik buat kesehatan,'",anjrot baru aja gua makan kol goreng enak bet peuhh jangan banyak banyak baik buat sehat,2
589,2023-01-02 18:59:28,b'Cce FellyChiBi jaga kesehatan yah Tuhan memberkatimu *Good Bless',cce fellychibi jaga sehat yah tuhan berkat bless,2
