,text,cleanTweet,emotion,Dominant_Topic,Perc_Contribution,Topic_Keywords
323,"b'@gusbahadaily Sholat cepat Ibnu Abbas itu sesuai ukuran pd masa itu. Apakah ada yg tau ukuran cepatnya sholat pd msa itu dan jika dbandingkan pd masa skg kira2 brp lama ?? Mncul pertanyaan, apakah kita cukup beradab jika melakukan pujian2 dan mohon ampun kpd Sang Penguasa alam dgn cara cepat ?'",sholat cepat ibnu abbas sesuai ukur pd masa tau ukur cepat sholat pd msa dbandingkan pd masa skg kira2 brp lama mncul tanya cukup adab laku pujian2 mohon ampun kpd sang kuasa alam cara cepat,2,0,0.7603,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
324,b'4. Air merupakan merupakan komponen alam yang paling banyak kita konsumsi dan pergunakan. #JFB #socialmedia',air rupa rupa komponen alam paling banyak konsumsi guna,2,11,0.5376,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
325,b'RT @HaramainInfo: Rain at Masjid Al Haram https://t.co/E55tY3v0sG',rain at masjid al haram,2,17,0.2614,"alam, ekonomi, tengah, gw, bencana, rumah, bantu, target, aja, kerja"
326,"b'RT @BukuProgresif: Silahkan bagi wan-kawan jika tertarik memesan buku ""Kepunahan dan Kapitalisme"", buku yang ditulis oleh Ashley Dawson.\n\nB\xe2\x80\xa6'",silah tarik mes buku punah kapitalisme buku tulis ashley,2,10,0.4369,"alam, waktu, hulu, shah, januari, masuk, jam, sepang, mas, rawang"
327,b'Wisata Alam Curug Sidoharjo https://t.co/k8L67mGYH2 #JogjaCityTour | Jogja Traveling Guide',wisata alam curug sidoharjo jogja traveling guide,2,4,0.4356,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
328,"b'RT @untung_sangaji: permainan ini butuh kedekatan ayah-anak. tangan anak harus erat peluk lengan, dan beta punya lengan juga harus jaga kes\xe2\x80\xa6'",main butuh dekat tangan anak erat peluk lengan beta punya lengan jaga,2,3,0.4182,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
329,"b'@Askrlfess Bener kok dan sebetulnya tenang aja. Seleksi alam mana orang yg bener"" bisa ngebantu kamu, dan mana yg justru ga baik dan bisa ngehambat kamu'",bener kok tenang aja seleksi alam mana orang bener ngebantu kamu mana justru ga baik ngehambat kamu,2,3,0.6536,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
330,b'Nah ini bisa jadi inovasi yang bagus banget buat kalian anak muda yang mau bikin usaha tapi juga memanfaatkan sumber daya alam yang ada!\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',nah jadi inovasi bagus banget buat kalian anak muda mau bikin usaha manfaat sumber daya alam,2,3,0.5746,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
331,"b'Titip di twitter. \n03/01/2023\nHari ini seru, ngbrolin pket yg saya beliin mau dtg, jaket kesukaan nya dia.. \nSampe ngobrolin mau ngajak jalan jalan ke suasana alam yang sejuk. \nRandom banget chat ama bocah emang.. \nTapi sayang \xf0\x9f\x92\x99\nBener bener sayang dit \xf0\x9f\x92\x99 https://t.co/sazU9RcqPW'",titip twitter seru ngbrolin pket beliin mau dtg jaket suka nya ngobrolin mau ngajak jalan jalan suasana alam sejuk banget chat ama bocah emang sayang bener sayang dit,2,6,0.4604,"alam, harap, raja, sama, lagu, liar, a, semesta, kemenkumham, gelar"
332,"b'RT @btrflynaren: noren au\n\nGavri\n""saking canggihnya dunia gua baru tau kalo makhluk dari alam lain bisa main hp""\n\n\xc2\xa9btrflynaren https://t.co\xe2\x80\xa6'",noren canggih dunia gua baru tau kalo makhluk alam main,2,3,0.5281,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
333,"b'Bukankah kita diminta utk mempersembahkan hdp kita kepada-Nya?\n\nKatakanlah: \n""Sesungguhnya shalatku, ibadahku, hidupku &amp; matiku hanyalah untuk ALLAH, Rabb semesta alam.(Al An\'am 6:162)\n\nJujurlah &amp; Ikhlaskan niat di setiap langkahmu, carilah ridha-Nya dalam perjuanganmu, \n\n"" 3""'",bukankah minta utk sembah hdp shalatku ibadah hidup mati hanya allah rabb semesta ikhlas niat langkah cari juang,2,9,0.5974,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
334,"b'@hayongbagja Sehat sehat bosgung, sing bagja alam dunya aamiin'",sehat sehat bosgung sing bagja alam dunya aamiin,1,11,0.4736,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
335,"b'Mau tdur, kebayang suara tektektektek (makin kenceng suaranya)\n\nLato-lato kamu memasuki alam bawah sadar ku \xf0\x9f\x99\x82'",mau tdur bayang suara tektektektek kenceng kamu pasuk alam bawah sadar ku,2,3,0.507,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
336,"b'Kini aku mengerti ma.. RINDU terberat itu adalah rindu beda alam..\nAlfatihah, surga tempatmu ma.\nAmin..'",kini aku erti ma rindu berat rindu beda surga tempat,0,14,0.4772,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
337,"b'EVENT BARU ""Melintasi Alam Liar"" TOTAL 400 PRIMOGEMS  || Genshin Impact 3.3 https://t.co/Wbo8W1GqBU \n\n#GenshinImpact'",event baru lintas alam liar total primogems genshin impact,1,6,0.4264,"alam, harap, raja, sama, lagu, liar, a, semesta, kemenkumham, gelar"
338,"b'@Cassacolalee korea utara, alam kubur gelap bgt'",korea utara alam kubur gelap bgt,2,8,0.3022,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
339,b'@luculucuaaan Mbak yang pakai Baju Oren Hampir pindah Alam \xf0\x9f\x99\x84\xf0\x9f\x98\xae\xe2\x80\x8d\xf0\x9f\x92\xa8 \nUntung selamat',mbak pakai baju oren hampir pindah alam selamat,1,10,0.284,"alam, waktu, hulu, shah, januari, masuk, jam, sepang, mas, rawang"
340,b'@babysaintttt Termasuk alam ghoib ga?',masuk alam ghoib ga,2,11,0.2627,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
341,b'tapi alam menyuruhku untuk menikmatinya sendirian untuk sekarang',alam suruh nikmat sendiri sekarang,1,3,0.2671,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
342,b'@hannahyeoh @StadiumMalaysia @KBSMalaysia @HRHJohorII @JBS_Negara Salam Y.A.B @hannahyeoh....boleh tak jadikan Stadium Shah Alam sehebat Stadium American Football  ni...dah macam tray Kuih Tepung Pelita....cantik dan berbaloi.\xf0\x9f\xa4\x94 https://t.co/eBtX7xALqK',salam jadi stadium shah alam hebat stadium american football macam tray kuih tepung,1,11,0.4783,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
343,b'time to menyelam alam mimpi',time to selam alam mimpi,1,11,0.2903,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
344,"b'Mungkin pemikiran penulis mengenai hal ini terlalu liar dan ekstrim bagi kebayakan orang, terlebih bagi mereka yang belum pernah mengetahui kondisi alam Sadang.'",mungkin pikir tulis kena terlalu liar ekstrim kebaya orang lebih pernah tahu kondisi alam sadang,2,9,0.5686,"alam, semesta, ada, fakta, wisata, dunia, orang, jadi, aku, cipta"
345,b'Peluang Usaha Yang Belum Banyak Pesaing di Kota Pagar Alam https://t.co/sw3HSqgeOG',peluang usaha banyak saing kota pagar alam,2,8,0.2488,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
346,b'Energi alam itu sulit dikendalikan! (Naruto to pein)',energi alam sulit to,1,11,0.2426,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
347,b'jongu mirip alam skalakasming g si https://t.co/66O9A96Ewp',jongu mirip alam skalakasming g si,0,0,0.1991,"alam, sang, raya, selamat, bukan, hai, ka, bhi, me, se"
348,b'Panggilan alam',panggil alam,2,8,0.2097,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
349,b'RT @MIq8q: @twtshah_alam Sebab tu la yg jadi akauntan org perempuan. Dia punya detail sampai 1sen pun kira',tu jadi akauntan org perempuan punya detail kira,2,1,0.4566,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
350,"b'@santuy_sunday cool question, menurut gw kgk. tapi udah kodrat alam begitu. jadi meskipun ga mau bakal tetep kepikiran wkwkwkwk'",cool question gw kgk udah kodrat alam jadi meski ga mau bakal tetep pikir wkwkwkwk,2,8,0.4553,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
351,b'RT @razilanmr: @twtshah_alam Bagi yg dah berkahwin.. Wife la nanti yg akn tengok details setiap item dlm resit setiap kali pembelian barang\xe2\x80\xa6',dah berkahwin wife akn tengok details item dlm resit kali beli,2,11,0.3051,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
352,b'RT @nailainayat: @sidharthone Shah Rukn-e-Alam station.',shah station,1,11,0.147,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
353,b'Enaknya abis uas liburan kemana? Ke korea utara apa ke alam kubur?',enak abis uas libur korea utara apa alam kubur,2,8,0.3549,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
354,"b'belajar dari alam, semut aja gotong royongggggg'",ajar alam semut aja gotong royongg,2,11,0.4385,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
355,"b'@addiems Kesannya programnya jelek hanya krna kasus kecil.sisi jelek yg 0.0001% seolah menghapus kenyataan programnya bagus...knp gak nyinyir soal utang negara yg menggunung,kekuasaan oligarkhi yg menggurita,menguras kekayaan alam utk secuil kelompok?kebencian d adu dmba akn hancur bngsa'",kesan program jelek krna kasus jelek hapus nyata program nyinyir soal utang negara oligarkhi kaya alam utk cuil d adu dmba akn hancur bngsa,2,11,0.5498,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
356,b'QS. Al-Ahzab : 70\nPercis yang di bacakan oleh seseorang di alam mimpi. Alhamdulillah luarbiasa.',qs baca orang alam mimpi alhamdulillah luarbiasa,1,3,0.4015,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
357,b'@SuminIsHome SUMIN LUCU BANGET ok ketemu di alam mimpi? \xf0\x9f\xa5\xba',sumin lucu banget ketemu alam mimpi,2,3,0.4038,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
358,"b'@tanyakanrl Pengennya kaya maudy ayunda diem diem tiba tiba nikah, tapi gimana ya aku kalo bucin seluruh alam semesta kudu tau\xf0\x9f\xa5\xb2'",ken kaya maudy ayunda diem diem tiba tiba nikah gimana aku kalo bucin seluruh alam semesta kudu,2,3,0.393,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
359,b'Wisata Alam Kebun Buah Mangunan https://t.co/Mkzf229rU3 #JogjaCityTour | Jogja Traveling Guide',wisata alam kebun buah mangun jogja traveling guide,2,4,0.4728,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
360,b'GUE BM ALAM SUNDA BGTTT',gue bm alam sunda bgtt,2,8,0.231,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
361,b'alam sunda gabisa di gojekin apa kontol',alam sunda gabisa gojekin apa kontol,0,3,0.245,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
362,"b'Keindahan alam Takengon seolah tersembunyi di balik gunung-gunung.  https://t.co/x6fti4X6Tp""'",indah alam takengon sembunyi balik,2,11,0.1862,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
363,b'bahkan alam ae ga merestui aku gawe ngangeni dee. mangkane saiki aku diare pas iling dee\xf0\x9f\xa5\xb2',bahkan alam ae ga restu aku gawe ngangeni dee mangkane saiki aku diare pas iling,2,8,0.234,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
364,"b'pernah, nie gue lagi menuju hukum alam yang tadinya sedeket nadi eh skg sejauh matahari dan bumi https://t.co/wT0GYASuO2'",pernah nie gue tuju hukum alam tadi sedeket nadi eh skg jauh matahari bumi,2,8,0.2934,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
365,"b'; samalah kita. \xf0\x9f\x98\x86 Mostly player bola lepas majlis xde sempat pergi honeymoon pun. Saya punya kes siang majlis side saya, malam suami vs Selangor kt Stadium Shah Alam \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/nZ1tZXLIe8'",sama mostly player bola lepas majlis xde sempat pergi honeymoon punya kes siang majlis side malam suami vs selangor kt stadium shah alam,2,14,0.6069,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
366,"b'Soalnya inget kata disya, kita tuh terconecting sama alam, kalo kita ngucapin hal negatif, alam bakal ngerasain dan bakal jd realita\n\n*eh gmn sih disy kata2nya wkwk? Yagitu lah intinya gais'",soal inget kata disya tuh terconecting sama alam kalo ngucapin negatif alam bakal ngerasain bakal jd gmn sih disy kata2nya wkwk yagitu lah inti gais,2,8,0.5902,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
367,b'@Adekakjill1 @kegblgnunfaedh Si embak blm pernah d sasarin d alam yak?wkwkwkwk..blm lg kalo ketemu bgituan kita baca doanya belepotan malah setannya yg lebih apal..nyahok mbak klo uda ketemu apes bgitu..',si embak blm pernah d sasarin d alam lg kalo ketemu bgituan baca doa belepotan malah setan lebih mbak klo uda ketemu apes bgitu,2,3,0.6738,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
368,"b""@Okbutaeva 7. Menga alam qilar tilla baliqcha\nBir ko'lmak hovuz deb bilar dunyoni""",b menga alam qilar tilla hovuz deb bilar dunyoni,2,3,0.1923,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
369,"b'WIsata yang ada di Palangkaraya\nWisata Susur Sungai Kahayan, Bukit Alam tangkiling, Bundaran Besar, Bundaran Kecil dan Bundaran Burung'",wisata susur sungai kahayan bukit alam tangkiling bundar besar bundar kecil bundar burung,2,4,0.5606,"alam, besar, bencana, banjir, politik, murni, na, sekali, jelas, faktor"
370,b'Mimpi itu sebagian dr memory &amp; refleksi alam bwh sadar. Sebagian bermakna layaknya firasat. Ingin tahu lbh dalam? Follow PenafsirMimpi aja!',mimpi bagi memory refleksi alam bwh sadar bagi makna layak firasat tahu lbh follow penafsirmimpi,1,3,0.2854,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
371,"b'@nadiaasaidi @aidarazman Mak saya jual sabun Dozee area Klang/Shah Alam.. If anyone nak try beli boleh DM saya saya bagi number contact mak.. Sebab mak saya taukee,, saya driver je ahahah... Tapi srs Dozee mmg wangi and tahan lama bau dia. Satu family besar saya semua pki dozee. Sumpah wangi'",mak jual sabun dozee area alam if anyone nak try beli dm number contact mak mak taukee driver je ahahah srs dozee mmg wangi and tahan lama bau satu family besar semua pki dozee sumpah wangi,2,15,0.7025,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
372,b'@collegemenfess Dokter Alam (Kehutana)\xf0\x9f\x94\xa5',dokter alam,2,3,0.2077,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
373,b'@infoBMKG Proses perbaikan alam',proses baik alam,2,8,0.1606,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
374,b'@NEVERMOREsub Keliling alam lain ya?',keliling alam,1,19,0.126,"baka, assalam, nikmat, gaji, bulan, walaikum, kona, gemes, main, puncak"
375,"b'@idextratime idola guaa pas di X games, semoga tenang di alam sana Ken'",idola guaa pas x games moga tenang alam sana ken,2,8,0.5004,"alam, udah, gue, beda, ga, jadi, sama, cuma, sih, orang"
376,"b'RT @pissjobby: iksan boys/woohwan local au\n\xe2\x80\x94\njagapati\n; hukum alam berkata, bila cinta bersemi\xe2\x80\x94antara pengawal dan tuannya\xe2\x80\x94 haruskah meraya\xe2\x80\xa6'",iksan local hukum alam kata bila cinta awal harus,2,3,0.2777,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
377,b'Air Terjun Bantimurung merupakan obyek wisata alam di Sulawesi Selatan yang sangat terkenal dan banyak dikunjungi wisatawan.',air terjun bantimurung rupa obyek wisata alam sulawesi selatan sangat kenal banyak kunjung wisatawan,1,13,0.2486,"siap, awal, ubah, diri, alam, running, mohamed, agung, jakel, majlis"
378,"b'@twtshah_alam Mungkin ni gambar hujung bulan sebelum gaji, jadi mereka bayar asing. Mana tahu selepas gaji setiap sorang akan belanja group bergilir-gilir. Btw amalkan prinsip \xe2\x80\x9csiapa makan, dia bayar\xe2\x80\x9d gituh snksksk \xf0\x9f\x98\x82'",mungkin ni gambar hujung bulan gaji jadi bayar asing mana tahu lepas gaji sorang belanja group btw amal prinsip makan gituh snksksk,2,19,0.4267,"baka, assalam, nikmat, gaji, bulan, walaikum, kona, gemes, main, puncak"
379,b'RT @bharianmy: #BHnasional Membabitkan satu bilik simpanan kain langsir\n\nhttps://t.co/6Xeu89FcCt',babit satu bilik simpan kain,1,11,0.355,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
380,"b'@EzzatyShukor Teluk Intan, Perak. harga tu standard dh kalau bandar besar mcm shah alam.  tmpt saya 45 tu memang dh rendah sgt. Masih ada yg ambil 35 tapi x berbaloi bagi saya. \xf0\x9f\xa5\xb2'",teluk intan perak harga tu standard dh kalau bandar besar mcm shah alam tmpt tu memang dh rendah sgt ambil x berbaloi,2,12,0.6454,"jangan, tu, kalau, alam, tinggal, jadi, ni, masuk, nak, tidur"
381,"b'anak tolol ini mau seleksi alam tpi ngeroom di sw in, agak bodoh'",anak tolol mau seleksi alam tpi ngeroom sw in bodoh,2,3,0.2671,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
382,b'@twtshah_alam Beza cara laksana ja ni. Kalau aku prefer wakilkan bayar. Buat semak jer ramai2 depan kaunter.',beza cara laksana ja ni kalau aku prefer wakil bayar buat semak jer ramai2 depan kaunter,2,17,0.4081,"alam, ekonomi, tengah, gw, bencana, rumah, bantu, target, aja, kerja"
383,"b'Gaungkan prediksi bumi tahun 2050 apa yang akan terjadi akibat pemanasan global, dan yg terjadi tergantung manusia itu sendiri apakah akan diam atau berbuat untuk lebih menjaga kelestarian alam.'",gaung prediksi bumi tahun apa jadi akibat panas global jadi gantung manusia sendiri diam buat lebih jaga lestari alam,2,3,0.6428,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
384,"b'RT @BernamaTV: Wisma Jakel di Seksyen 7, Shah Alam, Selangor hari ini mengalami kebakaran kali kedua apabila bilik simpanan kain langsirnya\xe2\x80\xa6'",wisma jakel seksyen shah alam selangor hari alami bakar kali dua apabila bilik simpan kain,1,11,0.6618,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
385,"b'@deahalima Teu :( itu intonasi paling lemes sa alam dunya, cuma pake basa sunda aja'",teu intonasi paling lemes sa alam dunya cuma pake basa sunda aja,2,15,0.3684,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
386,b'RT @NNoraszimah: @twtshah_alam Sebab perempuan nak isi dalam tabung baki duit tu. Esok2 jantan jugak yg nak pinjam',perempuan nak isi tabung baki duit tu esok2 jantan jugak nak pinjam,2,1,0.3121,"aku, alam, tu, makan, bayar, ni, lah, je, kira, rezeki"
387,"b""RT @tiket: LIBURAN ROMANTIS DI BANDUNG BERASA DI BALI\xf0\x9f\x92\x95\n\n\xf0\x9d\x98\xbd\xf0\x9d\x99\x96\xf0\x9d\x99\xa1\xf0\x9d\x99\x9e\xf0\x9d\x99\x9e... \xf0\x9d\x99\x84'\xf0\x9d\x99\xa2 \xf0\x9d\x99\x98\xf0\x9d\x99\xa4\xf0\x9d\x99\xa2\xf0\x9d\x99\x9e\xf0\x9d\x99\xa3\xf0\x9d\x99\x9c!\nEh, tapi kok nginepnya di Bandung?\xf0\x9f\x98\xb1\n\nIni dia vila Bandung ala\xe2\x80\xa6""",libur romantis bandung asa kok nginepnya vila bandung,1,14,0.1851,"alam, malam, memang, paling, rindu, benar, seluruh, ni, makan, beda"
388,b'@Danielle9hm Udah tanda-tanda mau menuju alam mimpi tuh. Kok masih melek btw? Lagi mantengin apa?',udah mau tuju alam mimpi tuh kok melek btw mantengin apa,2,3,0.4297,"alam, apa, aku, mimpi, buat, kamu, hukum, jadi, sadar, orang"
389,b'@twtshah_alam Lol ni pun jadi isu. sukahati lah orang nak bayar macam mana punnn \xf0\x9f\x98\x82',lol ni jadi isu sukahati lah orang nak bayar macam mana punn,2,7,0.4267,"nak, alam, ni, jadi, aku, semua, benda, bayar, kalau, isu"
390,"b'@mlbbfess apalagi dilock sama yin, auto dibawa ke alam barzah'",dilock sama yin auto bawa alam barzah,2,2,0.3049,"alam, ko, ibu, sangat, musim, pandang, ikan, cari, dapat, sedih"
391,"b'RT @catatantravel: Mari kita mulai explore keindahan Alam dari Aceh \xe2\x9c\xa8\n\n\xf0\x9f\x93\x8dSumur Tiga Beach , Kota Sabang , Aceh https://t.co/SPBcp9PjLk'",mulai explore indah alam aceh tiga beach kota sabang aceh,2,15,0.2415,"alam, tahun, shah, tutup, dekat, kena, je, ni, biasa, kat"
392,"b'""Pemimpin yang Hebat adalah Ibarat Surya pagi hari sebab, Cahaya Surya pagi memberikan energi seluruh alam semesta serta segala isinya"" \n * Salam hangat buat parah pelaku \xe2\x9c\x8a\xf0\x9f\x8f\xbf\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbf\n\n              .... Titouye Wiyai.... https://t.co/FharPoNgZ5'",pimpin hebat ibarat surya pagi hari cahaya surya pagi beri energi seluruh alam semesta segala isi salam hangat buat parah laku titouye wiyai,2,11,0.7001,"alam, shah, tuhan, satu, banyak, bangun, in, masuk, jakel, bakar"
