,datetime,text,cleanTweet,emotion
403,2023-01-03 13:50:35,b'Komik yang luar biasa ini harus mendapat perhatian lebih!\n \n#komedi #manhua #Indonesia #indiecomics\n\nhttps://t.co/THGkU6aqop https://t.co/BDyDyK0oVf',komik luar biasa dapat perhati,2
404,2023-01-03 13:50:23,b'komedi terus https://t.co/ErVdHt0mV0',komedi terus,2
405,2023-01-03 13:47:33,b'soalnya komedi bgt',soal komedi bgt,2
406,2023-01-03 13:47:09,b'@adjisdoaibu @rndy11 Thank you pak pres berkat komedi (stand up comedy lebih tepatnya) bisa berdamai dengan keadaan',thank you pak pres berkat komedi up comedy lebih damai ada,2
407,2023-01-03 13:46:44,"b'@timoxthee Trims, hidup sye mmg komedi'",trims hidup sye mmg komedi,1
408,2023-01-03 13:46:34,"b'@AkhmadAli1402 @tomahawkriders @BuYungBin1 @derpinho313 @niubluer @GeorgeVanMars @Apolotwist @Jayandaru2020 @mualafjelita @radixwp @zulfiarrahman @txtdrwidia @twectan @JinNonik @BoyId22 @AlamTimur3 @camat212 @winniputry1 @Apokrifa22 @DiposuroP @mindlipstick @masiha_kafirun @__anomali__ @ocee_me08 @korekbiasa @littlevixen__ @amun_ra2 @BarathaAtmadja @AswantGardapati @balaputra_deva @Triasss_2nd @Antie_KadrunEr @YogaAdrianyoga6 @JN_Eri @kuasabu2 @tockSelank @katzedikke @lestaribanara @_diajengemy @AsepIra44314224 @agama_nusantara @Patmo_Wijoyo @Totoniman Isinya kalo ga ISIS ya ottoman..\n\ntulisannya malah bukan edukatif , jatuhnya ke komedi sih alias lucu2an...'",isi kalo ga isis malah bukan edukatif jatuh komedi sih alias lucu2an,2
409,2023-01-03 13:46:07,b'ak jg lucu seh tp lucu yg komedi',ak jg lucu seh tp lucu komedi,2
410,2023-01-03 13:44:18,b'btw kemaren aku minum susu kadaluarsa WKWKWKWKKW KOMEDI KEHIDUPAN DI AWAL TAHUN.',btw kemaren aku minum susu kadaluarsa wkwkwkwkkw komedi hidup awal tahun,2
411,2023-01-03 13:43:17,b'tmen gue hari2 kena puncak komedi putar mlu WKWKWKWKWKW',tmen gue hari2 kena puncak komedi putar mlu wkwkwkwkwkw,2
412,2023-01-03 13:42:25,b'RT @Itsmewulan97: Ais sama Syifa keknya kalo  dapat projects bareng lg Cocok tuh main drama komedi mereka satu server soalnya \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3#TajwidCinta',ais sama syifa kek kalo projects bareng lg cocok tuh main drama komedi satu server soal,2
413,2023-01-03 13:41:01,b'rekomendasiin au komedi yang lucuu dan membuat tertawa \xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xe2\x80\x8d\xf0\x9f\xa6\xb2\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xe2\x80\x8d\xf0\x9f\xa6\xb2\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xe2\x80\x8d\xf0\x9f\xa6\xb2\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbf\xe2\x80\x8d\xf0\x9f\xa6\xb2',rekomendasiin au komedi lucuu buat tertawa,2
414,2023-01-03 13:40:44,"b'@kdrama_menfess seru nder! komedi dapet banget, romance tipis tipis, persahabatan juga dapet'",seru komedi dapet banget romance tipis tipis sahabat dapet,1
415,2023-01-03 13:40:23,"b'Ditinggal nikah WKWKWKWK KOMEDI banget hidup gue 1,5 tahun kebelakang kemarin https://t.co/lFXZxcOXjr'",tinggal nikah wkwkwkwk komedi banget hidup gue tahun belakang kemarin,2
416,2023-01-03 13:39:46,b'@FottySeven Komedi kar di bhayy \xf0\x9f\x97\xbf',komedi kar bhayy,2
417,2023-01-03 13:39:29,b'Puncak komedi woahhhh',puncak komedi woahh,2
418,2023-01-03 13:38:07,"b'RT @id_indicator: Film aksi komedi Indonesia ""The Big 4\xe2\x80\x9d ramai jadi bahan perbincangan netizen. Kira2 apa saja yang paling disorot netizen\xe2\x80\xa6'",film aksi komedi indonesia the big ramai jadi bahan bincang netizen kira2 apa paling sorot,2
419,2023-01-03 13:36:55,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikon #komedi #komiklucu #indiecomics\n\nhttps://t.co/T2b1vey1XS https://t.co/yHQr3P1PRv',anime sangat layak ayo,2
420,2023-01-03 13:36:25,b'Komedi awal tahun wkwkwkwkwk \nYang kuat OMG \xf0\x9f\x98\xad https://t.co/09RaXp5yW9 https://t.co/VS04uZsqm8',komedi awal tahun wkwkwkwkwk kuat omg,2
421,2023-01-03 13:34:23,b'@KAI94LS Eh bener bgt auto dipuncak komedi playernya nomu pabo \xe3\x85\xa0\xe3\x85\xa0',eh bener bgt auto puncak komedi playernya nomu pabo,2
422,2023-01-03 13:34:01,b'@Jognseng Aku lebih suka action sm komedi sih',aku lebih suka action sm komedi sih,2
423,2023-01-03 13:33:48,b'@Linomnho WKWKWKWKWKWK ANJIRT KOMEDI BANGET',wkwkwkwkwkwk anjirt komedi banget,2
424,2023-01-03 13:33:46,b'wgwgwgwgwg\xe2\x98\xba puncak komedi skli mungkin blm rezeki https://t.co/j7XxMmKVM0',puncak komedi skli mungkin blm rezeki,2
425,2023-01-03 13:33:21,"b'Cowo kipop cabang: boygroup, band, solo\nCowo fiksi cabang: au angst, au romance, au komedi, novel, drama, film https://t.co/gS4c1nDE4h'",cowo kipop boygroup band fiksi au angst au romance au komedi novel drama film,2
426,2023-01-03 13:32:46,b'Semoga komedi bisa menolong kehidupan gw bang...semoga kita bisa ketemu bang @adjisdoaibu https://t.co/4fzKNl16KO',moga komedi tolong hidup gw ketemu bang,2
427,2023-01-03 13:32:45,b'@The_RedsIndo Lihat nunez sama curtis dalam satu frame membuatku yakin bahwa ini klub komedi',lihat nunez sama curtis satu frame buat yakin klub komedi,2
428,2023-01-03 13:31:04,b'Tutorial bikin pipi caby dan imut\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\xf0\x9f\xa4\xad\n#komedi https://t.co/OkraJWH2hv',tutorial bikin pipi caby,2
429,2023-01-03 13:30:40,b'Hidup gue udh komedi sih https://t.co/KTaBSrz7tG',hidup gue udh komedi sih,2
430,2023-01-03 13:30:36,b'@ichanieeball @hwagembul iyeah di ajak komedi puter kamuu https://t.co/6cxdSqA9Nm',iyeah ajak komedi puter kamuu,2
431,2023-01-03 13:30:34,b'@moviemenfes film gajelas tapi lumanyan komedi liat muka cowoknya.',film gajelas lumanyan komedi liat muka cowok,2
432,2023-01-03 13:29:53,"b'@animefess_ hinamatsuri nder, super ringan, isinya komedi semua'",hinamatsuri nder super ringan isi komedi semua,1
433,2023-01-03 13:29:18,"b'semua berjalan tidak sesuai rencana, komedi awal tahun hehe'",semua jalan sesuai rencana komedi awal tahun hehe,2
434,2023-01-03 13:28:46,b'Missing The Other Side season 2 episode 5 ini dimulai dengan anjlok mood tegang langsung ke komedi \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',missing the other side season episode mulai anjlok mood tegang langsung komedi,2
435,2023-01-03 13:27:13,b'Baru awal tahun udah ada aja komedi yg menyambut.. \xf0\x9f\x98\x82',baru awal tahun udah aja komedi sambut,2
436,2023-01-03 13:26:11,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikstrip #manhua #komedi #komiket\n\nhttps://t.co/HcMWyPZ8wE',anime sangat layak ayo,2
437,2023-01-03 13:25:33,"b'ga terlalu merhatiin tapi kayanya aksi, komedi, horor, supranatural, gore https://t.co/v139cIMq7w'",ga terlalu merhatiin kaya aksi komedi horor supranatural gore,2
438,2023-01-03 13:25:02,b'/mvs/ rekomendasi buat yg suka dark komedi aneh nih https://t.co/TcbliQzGm2',rekomendasi buat suka dark komedi aneh nih,2
439,2023-01-03 13:23:48,b'@Jitung @it Saranin aku enim komedi yang langsung beres dong bang',saranin aku enim komedi langsung beres dong bang,2
440,2023-01-03 13:22:50,"b'@kdrama_menfess Kalau yang tahun ini May I Help You. Itu jarang banget orang bahas padahal seru poll. Ada komedi, fantasi, romance yg dewasa, kasus2 yg heartwarming, dll bagus bgt pokoknya'",kalau tahun may i help you jarang banget orang bahas padahal seru poll komedi fantasi romance dewasa kasus2 heartwarming bagus bgt pokok,2
441,2023-01-03 13:21:20,"b'Komedi memang dunia ini, sangat komedi.'",komedi memang dunia sangat komedi,2
442,2023-01-03 13:20:50,b'ChanSung adalah fans berat acara komedi Gal Gal Ee. -2PM fact',chansung fans berat acara komedi gal gal ee fact,2
443,2023-01-03 13:20:11,"b'cheer up ini drama komedi berkedok misteri \xf0\x9f\x98\xad\xf0\x9f\x98\xad masa grgr mabok bisa nyasar dari seoul naik travel ke busan, puas bgt ngakak scene planga plongo pas bangun tbtb di laut'",cheer up drama komedi kedok misteri masa grgr mabok nyasar seoul naik travel bus puas bgt ngakak scene planga plongo pas bangun tbtb laut,2
444,2023-01-03 13:20:00,"b'1. #WhiteNoise (2022) \n\ndark komedi yg bercerita tentang kapitalisme dan kematian yg penuh dengan dialog tumpang tindih yg relatable dan karakter aneh. the film &gt; the book. \n3,5/5 https://t.co/LBj93pXxoA'",komedi cerita kapitalisme mati penuh dialog tumpang tindih relatable karakter aneh the film the book,2
445,2023-01-03 13:19:53,b'Komedi dimalam hari \xf0\x9f\xa4\xa3 dan tea buat tl gue \xf0\x9f\xa4\xa3 silahkan tea nya kak \xf0\x9f\x98\x86',komedi malam hari tea buat tl gue silah tea nya kak,2
446,2023-01-03 13:19:23,b'Pntes aj genrenya komedi mulu',pntes aj genre komedi mulu,1
447,2023-01-03 13:19:18,b'*insert meme berada dipuncak komedi* https://t.co/9VfyY6cwVR',meme ada puncak,2
448,2023-01-03 13:18:41,b'RT @pnsdaerahjelata: Semangat Tim Keuangan SKPD di Instansi mana pun kalian berada! Semoga hanya \xe2\x80\x9ctemuan biasa\xe2\x80\x9d. \xf0\x9f\x98\x89',semangat tim uang skpd instansi mana kalian moga,2
449,2023-01-03 13:18:35,b'Member lama diistirahatkan.\n\nKOMEDI PUTAR TIRITIRITIRI',member lama putar tiritiritiri,0
450,2023-01-03 13:17:53,"b'komedi hr ini, pesen teh manis panas di suatu resto, tante aku bilang ""kayaknya kurang panas mba"", dengan jutek mbanya ngejawab ""nanti juga panas teh soalnya baru dituang"" COK NALAR LU JALAN GASIH\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",komedi hr sen teh manis panas suatu resto tante aku bilang kayak kurang panas mba jutek mbanya ngejawab panas teh soal baru tuang cok nalar lu jalan,2
451,2023-01-03 13:17:23,"b'Dibalik semua yang bisa aku capai di tahun kemaren\nAda bnyak puncak komedi, ada diri yang stress, ada BB yang turus drastis nyampe 10kg, ada Minggu** yang isinya full nangiss, ada punggung yang lelah ingin menyerah https://t.co/KGETFM7MIv'",balik semua aku capai tahun bnyak puncak komedi diri stress bb turus drastis nyampe isi full nangiss punggung lelah serah,2
452,2023-01-03 13:16:56,b'@moviemenfes Komedi ini',komedi,1
453,2023-01-03 13:16:51,b'@kumparan Maksudnya lebih gampang kalo jadi presiden adalah akan lebih mudah nyuruh kementerian',maksud lebih gampang kalo jadi presiden lebih mudah nyuruh menteri,1
454,2023-01-03 13:15:54,b'@Ursweetboy3 asek naik jabatan kayak naik naik ke puncak komedi *sangad kocag geming ya anda',asek naik jabat kayak naik naik puncak komedi kocag geming,2
455,2023-01-03 13:15:41,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komikinajah #komikislam #komedi #komikharian\n\nhttps://t.co/nbFtQvbMj7 https://t.co/OhZqhoTt4i',manhwa luar aku selalu,1
456,2023-01-03 13:15:21,b'@CNNIndonesia @jokowi Udah gak pake SKB 3 menteri ya? @PNS_Ababil',udah pake skb menteri,1
457,2023-01-03 13:14:49,b'@SeputarMadrid Admin decul mmg suka komedi minsep \xf0\x9f\x98\x82',admin decul mmg suka komedi minsep,1
458,2023-01-03 13:13:19,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#bilibilicomics #komedi #indiecomics #komikindo\n\nhttps://t.co/Rn4ha3UxNP https://t.co/ZgTK5T7eYa',manhwa luar aku selalu,1
459,2023-01-03 13:12:44,b'@dailyalaaa kisah cinta elu juga komedi',kisah cinta elu komedi,2
460,2023-01-03 13:12:33,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#manga #komikindo #komedi #artidn\n\nhttps://t.co/qcukwmo6hy https://t.co/RMA1EJ6sK7',manhwa luar aku selalu,1
461,2023-01-03 13:11:37,"b'Ampun, Kak! Jangan Tarik Rokku benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#komikindo #indiecomics #komedi #Komikus\n\nhttps://t.co/xihzDnWCIO https://t.co/6W9B0h6uM5'",ampun jangan tarik rok komik terus,2
462,2023-01-03 13:10:50,b'AHY komedi politik masa kini https://t.co/EfGbKwoM1A #AHYpolitikusGagal',ahy komedi politik masa kini,1
463,2023-01-03 13:10:10,"b'10 Film Komedi India yang Dirilis pada 2022, Siap Bikin Ketawa! https://t.co/6WLY5wqK0b'",film komedi india rilis siap bikin,2
464,2023-01-03 13:09:13,"b'@indisparti @uusbiasaaja buat komedi, biar rule of three..\nketua boris mah dedikasi ke komedi HAHAHA'",buat komedi biar rule of bor mah dedikasi komedi hahaha,2
465,2023-01-03 13:08:02,"b'naik naik kepuncak komedi, lucu lucu sekali'",naik naik puncak komedi lucu lucu sekali,2
466,2023-01-03 13:07:02,b'@jhnzz97 @starfess Puncak komedi kalau tiba2 ada lagu SM yg judulnya tuktaktuktak \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',puncak komedi kalau tiba2 lagu sm judul tuktaktuktak,2
467,2023-01-03 13:06:44,b'komedi apa lagi inii WKWKWK',komedi apa ini wkwkwk,2
468,2023-01-03 13:06:08,b'@anditarizki Mbk lagi komedi ya',mbk komedi,1
469,2023-01-03 13:03:34,b'@overcdosc emng yh awal tahun udh bnyak komedi ajh',emng yh awal tahun udh bnyak komedi ajh,2
470,2023-01-03 13:03:08,b'@MemeSejutaUmat \xf0\x9f\xa4\xa3 puncak komedi',puncak komedi,1
471,2023-01-03 13:03:05,b'Seorang Miyawaki Sakura yg udah debut 3 kali dan ketiga group nya sukses. Skrng tiba\xe2\x80\x9d di khawatirin bakal tenggelam sama orang gak jelas cuma dengan alasan krn ada group yg \xe2\x80\x98dianggap\xe2\x80\x99 lebih dr Fimmies?? \n\nSungguh komedi awal tahun\xf0\x9f\x99\x83',orang miyawaki sakura udah debut kali tiga group nya sukses skrng khawatirin bakal tenggelam sama orang jelas cuma alas group lebih fimmies komedi awal,2
472,2023-01-03 13:02:59,"b'@idextratime Jangan bersedih kawan, masih ada lord nunez yang bakal jadi tulang punggung komedi selanjutnya'",jangan sedih kawan lord nunez bakal jadi tulang punggung komedi lanjut,1
473,2023-01-03 13:02:51,"b'Film aksi komedi Indonesia ""The Big 4\xe2\x80\x9d ramai jadi bahan perbincangan netizen. Kira2 apa saja yang paling disorot netizen ya? Siapa pemain film #TheBig4 ter-favorit netizen? Seperti apa demografi dari netizen yang membincangkan film tersebut?\n\n#IndonesiaIndicator #Netflix https://t.co/xzocqv4PBq'",film aksi komedi indonesia the big ramai jadi bahan bincang netizen kira2 apa paling sorot netizen siapa main film netizen apa demografi netizen bincang film,2
474,2023-01-03 13:01:41,b'@kuc1ngsedih @convomfs karna memang hidupku selalu banyak komedi bil\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94\xf0\x9f\x98\x94',karna memang hidup selalu banyak komedi,2
475,2023-01-03 13:00:32,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komikinajah #komedi #indiecomics #komiker\n\nhttps://t.co/ncmgwIZNx1 https://t.co/APgkDHjld3',anime sangat layak ayo,2
476,2023-01-03 12:59:38,b'@adjisdoaibu @rndy11 U butuh komedi sepertinya @Dawn___Dusk',u butuh komedi seperti,2
477,2023-01-03 12:59:29,b'update masih berada di puncak komedi :)',update ada puncak komedi,2
478,2023-01-03 12:56:51,"b'@JPFBASE pemenang komedi terlucu asobi asobase, dan terstress sakamoto desu ga'",menang komedi lucu asobi asobase terstress sakamoto desu ga,2
479,2023-01-03 12:56:09,b'Komedi Thailand ga pernah gagal\xf0\x9f\x98\xac https://t.co/kIJotF44Kk',komedi thailand ga pernah,0
480,2023-01-03 12:54:36,b'Inikah yg dinamakan indahnya puncak komedi\xf0\x9f\x98\x82',ini nama indah puncak,2
481,2023-01-03 12:53:58,b'Anime ini sangat layak untuk dibaca! Ayo periksa!\n \n#komiket #Bahasaindonesia #artidn #komedi\n\nhttps://t.co/MBfAOPSgQZ',anime sangat layak ayo,2
482,2023-01-03 12:53:19,b'@auliashandra05 wkwkwkwk komedi bgt hidup gue',wkwkwkwk komedi bgt hidup gue,2
483,2023-01-03 12:52:26,b'puncak komedi gue beli tiket qf tapi faves gue gaada yang sampe qf \xf0\x9f\xa4\xa1',puncak komedi gue beli tiket qf faves gue gaada sampe qf,2
484,2023-01-03 12:51:21,b'Puncak komedi \xf0\x9f\xa4\xa1',puncak komedi,1
485,2023-01-03 12:51:17,"b'Sedang tidak ingin tertawa, tapi harus menemani rajaku nonton acara komedi. Tawaku pun palsu jadinya \xf0\x9f\x98\x94'",sedang tertawa tani raja nonton acara komedi tawa palsu jadi,2
486,2023-01-03 12:51:14,b'@Nakyunaa Bnr dia tuh bego apa gimana dahh kalau udh terlalu fanatik sih gtu emg bego bgt tolol bgt wkwk.. itu mah mau ngajak war tapi gaada bahan bacotan jadi gitu wkwk puncak komedi',bnr tuh bego apa gimana dahh kalau udh terlalu fanatik sih gtu emg bego bgt tolol bgt wkwk mah mau ngajak war gaada bahan bacot jadi gitu wkwk puncak komedi,1
487,2023-01-03 12:48:49,b'Bos Manja Berusia Tiga Setengah Tahun benar-benar komik yang istimewa! Sampai terus terpikirkan!\n \n#manga #manhua #komikindonesia #komedi\n\nhttps://t.co/yqO9Vs6OLE https://t.co/nZfOzSW6hl',bos manja usia tiga tengah tahun komik terus,2
488,2023-01-03 12:48:35,b'komedi putar bgt awal tahun\xf0\x9f\x98\x8a',komedi putar bgt awal,0
489,2023-01-03 12:48:09,"b'@rnythams @istrinyagojo childeku weaponnya jd komedi putar warna ungu, itupun dicuri archon loli'",childeku weaponnya jd komedi putar warna ungu itu curi archon loli,2
490,2023-01-03 12:47:28,"b'@JPFBASE hinamatsuri, wasteful days of highschool girls, maoujou de oyasumi. gatau yaaa tu 3 anime komedinya masuk bgt di gue mana charanya koplak semua trs ceritanya emang absurd \xf0\x9f\x98\xad gue nonton anime2 komedi lain yg sering dibahas orang2 tp komedinya ga cocok \xf0\x9f\x98\xad'",hinamatsuri wasteful days of highschool girls maoujou de oyasumi gatau yaa tu anime komedi masuk bgt gue mana charanya koplak semua trs cerita emang absurd gue nonton anime2 komedi sering bahas orang2 tp komedi ga cocok,2
491,2023-01-03 12:47:18,b'@Urrangawak Itu yg ditanyain kali mana yg udah dinaturalisasi bukan??\nTrs jwbnya ky komedi putar??',ditanyain kali mana udah naturalisasi jwbnya ky komedi putar,1
492,2023-01-03 12:45:15,b'puncak komedi cuy',puncak komedi cuy,2
493,2023-01-03 12:44:14,"b'@adjisdoaibu @rndy11 Kalo hubungan gw yang ""komedi"" gimana bang?'",kalo hubung gw komedi gimana bang,2
494,2023-01-03 12:43:28,b'Manhwa ini luar biasa! Aku selalu ketagihan!\n \n#komedi #komikstrip #manga #komikon\n\nhttps://t.co/znyN1bHFLR https://t.co/dKCR6u0Uyv',manhwa luar aku selalu,1
495,2023-01-03 12:43:02,"b'@__andromedaa Parah sih itu kalo Keramat 2, soalnya jelas"" ada Keanu. Udah ketebak bakal horor campur komedi, tp bobot komedi pasti lebih gede. Beda lah kek Keramat 1. Tiati kalo mo nonton biar ga zonk\xf0\x9f\x98\x82'",parah sih kalo keramat soal jelas anu udah tebak bakal horor campur komedi tp bobot komedi lebih gede beda lah kek keramat tiati kalo mo nonton biar ga,2
496,2023-01-03 12:42:59,b'@ofVianne \xe2\xa0\x80\n\xe2\xa0\x80\nIya suka kak. Walaupun kalau sudah sibuk kuliah dan kerja jadi lupa dengan film. Hahah genre komedi saja kak?\n\xe2\xa0\x80\n\xe2\xa0\x80',suka kak walaupun kalau sibuk kuliah kerja jadi lupa film hahah genre komedi,2
497,2023-01-03 12:42:48,b'@selmagokcen04 Komedi ya.\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3',komedi,1
498,2023-01-03 12:42:28,b'@AlcayirCengiz Puhauahua tam komedi',puhauahua tam komedi,1
499,2023-01-03 12:41:12,b'@kuanlen Tapi aktifnya cuman 3 bulan doang ya? sisanya hiatus terus bubar. wkwkwkw komedi bgt ga sih? :D',aktif cuman bulan doang sisa hiatus terus bubar wkwkwkw komedi bgt ga sih,2
500,2023-01-03 12:40:49,"b'@ssskkrrrttttt WKWKWKWKKW PUNCAK KOMEDI, HUMOR GUE GIMNA DAH NGAKAK BGT BACANYA \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad'",wkwkwkwkkw puncak komedi humor gue gimna dah ngakak bgt baca,2
501,2023-01-03 12:40:23,"b'hidup itu penuh komedi, jd jgn sampe di bercandain sama hidup\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbb'",hidup penuh komedi jd jgn sampe bercandain sama,2
502,2023-01-03 12:39:42,b'RT @sapaaloeh: Sedang berada di puncak komedi https://t.co/5RjK3jxMui',sedang ada puncak komedi,2
503,2023-01-03 12:38:10,"b'@animefess_ Golden Kamuy. Cocok bgt kalo suka adventure, sejarah, budaya, dan komedi \xe2\x9c\x8c\xf0\x9f\x8f\xbc https://t.co/QPGipifwwS'",golden kamuy cocok bgt kalo suka adventure sejarah budaya komedi,2
504,2023-01-03 12:35:43,"b""4. The Times Spent In Pretense\n\nAuthor: Yue Xia Die Ying\n(Butterfly's Shadow Beneath the Moon)\n\nRate: \xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\xe2\x98\x85\n\nSalah satu keunikan author ini bisa menyeimbangkan antara komedi sama konspirasi diceritanya. Yg ini lebih fluffy sm tiap karakter lucu2. Dari fl ml ke\xe2\x80\x94 https://t.co/j6aW93BUou""",the times spent in yue xia die shadow beneath the satu uni author imbang komedi sama konspirasi cerita lebih fluffy sm tiap karakter lucu2 fl ml,2
505,2023-01-03 12:35:29,b'@textvibing nontonin prison playbook wkwk pdhl genre nya tuh komedi tp w sngt emotional\xf0\x9f\xa5\xb2',nontonin prison playbook wkwk pdhl genre nya tuh komedi tp w sngt,2
